"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34"
"081028","1","080370001","2","081","02790","Vivienda1","Pared8","Techo6","Pisos2","Antiguedad4",1,2,2,1,1,1,1,700,0,0,0,0,0,0,0,0,0,0,0,6143,"E08","037",2012
"081031","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,3,4,1,1,1,1,1000,0,1,0,0,0,1,1,0,0,0,0,4038,"E08","050",2012
"081032","2","080500001","2","052","02610","Vivienda1","Pared8","Techo3","Pisos2","Antiguedad5",1,2,4,1,1,1,1,800,0,1,0,0,0,1,1,0,0,0,0,4038,"E08","050",2012
"081033","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,2,3,1,1,1,1,1000,0,1,0,0,0,1,1,0,0,0,1,4038,"E08","050",2012
"085031","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,2,3,1,1,1,1,800,0,1,0,0,0,1,1,0,0,0,0,4038,"E08","050",2012
"088032","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,3,5,1,1,1,1,800,0,1,0,0,0,1,1,0,0,1,1,4038,"E08","050",2012
"084031","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad4",1,3,5,1,1,1,1,1000,1,1,0,0,0,1,1,0,0,0,1,4038,"E08","050",2012
"084032","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad4",1,2,5,1,1,1,1,1500,0,1,0,0,0,1,1,0,0,1,1,4038,"E08","050",2012
"088034","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad6",1,3,5,1,1,1,1,900,0,1,0,0,0,1,1,0,1,1,0,4038,"E08","050",2012
"084031","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad4",1,3,5,1,1,1,1,1000,1,1,0,0,0,1,1,0,0,0,1,4038,"E08","050",2012
"084035","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,2,3,1,1,1,1,1500,0,1,0,0,0,1,1,0,0,0,1,4038,"E08","050",2012
"085031","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,2,3,1,1,1,1,800,0,1,0,0,0,1,1,0,0,0,0,4038,"E08","050",2012
"085032","2","080500001","2","052","02610","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad5",1,3,4,1,1,1,1,1500,0,1,0,0,0,1,1,0,1,0,0,4038,"E08","050",2012
"085033","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,3,4,1,1,1,1,1200,0,1,0,0,0,1,1,0,1,0,0,4038,"E08","050",2012
"085034","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,2,4,1,1,1,1,1600,1,1,0,0,0,1,1,0,0,1,0,4038,"E08","050",2012
"085035","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos3","Antiguedad5",1,2,5,1,1,1,1,1500,0,1,0,0,0,1,1,0,0,1,0,4038,"E08","050",2012
"088031","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,1,2,1,1,1,1,800,1,0,0,0,0,0,1,0,0,0,1,4038,"E08","050",2012
"088032","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,3,5,1,1,1,1,800,0,1,0,0,0,1,1,0,0,1,1,4038,"E08","050",2012
"088033","2","080500001","2","052","02610","Vivienda1","Pared8","Techo3","Pisos3","Antiguedad5",1,4,7,1,1,1,1,1500,0,1,0,0,0,1,1,0,0,1,1,4038,"E08","050",2012
"088034","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad6",1,3,5,1,1,1,1,900,0,1,0,0,0,1,1,0,1,1,0,4038,"E08","050",2012
"088035","2","080500001","2","052","02610","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,1,4,1,1,1,1,700,0,1,0,0,0,1,1,0,0,1,1,4038,"E08","050",2012
"082001","1","080170001","3","081","02620","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,1,4,1,1,1,1,2000,1,1,0,0,0,1,1,0,1,1,1,4215,"E08","017",2012
"087003","1","080170001","3","081","02620","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,3,6,1,1,1,1,2000,1,1,0,0,0,1,1,1,1,0,0,4215,"E08","017",2012
"082003","1","080170001","3","081","02620","Vivienda1","Pared6","Techo6","Pisos3","Antiguedad5",1,3,6,1,1,1,1,3000,0,1,0,0,0,1,1,0,0,0,1,4215,"E08","017",2012
"082004","1","080170001","3","081","02620","Vivienda1","Pared6","Techo6","Pisos3","Antiguedad2",1,1,9,1,1,1,1,3000,0,1,0,0,0,1,1,0,1,0,0,4215,"E08","017",2012
"082005","1","080170001","3","081","02620","Vivienda1","Pared8","Techo3","Pisos3","Antiguedad7",1,2,3,1,1,1,1,2000,1,1,0,0,0,1,1,0,1,1,1,4215,"E08","017",2012
"086001","1","080170001","3","081","02620","Vivienda1","Pared8","Techo3","Pisos2","Antiguedad6",1,2,3,1,1,1,1,1200,0,1,0,0,0,1,1,0,0,0,1,4215,"E08","017",2012
"086002","1","080170001","3","081","02620","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,2,7,1,1,1,1,1600,0,1,0,0,0,1,1,0,1,0,1,4215,"E08","017",2012
"089013","1","080170001","3","081","02620","Vivienda1","Pared7","Techo9","Pisos3","Antiguedad6",1,1,4,1,1,1,1,1200,1,1,1,0,0,1,1,0,0,0,1,4215,"E08","017",2012
"086005","1","080170001","3","081","02620","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad6",1,3,5,1,1,1,1,1500,0,1,0,0,0,1,1,0,0,0,1,4215,"E08","017",2012
"087001","1","080170001","3","081","02620","Vivienda1","Pared8","Techo3","Pisos2","Antiguedad5",1,1,4,1,1,1,1,1000,0,1,0,0,0,1,1,0,0,0,0,4215,"E08","017",2012
"087002","1","080170001","3","081","02620","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad2",1,2,3,1,1,1,1,2000,1,1,0,0,0,1,1,0,1,0,0,4215,"E08","017",2012
"087003","1","080170001","3","081","02620","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,3,6,1,1,1,1,2000,1,1,0,0,0,1,1,1,1,0,0,4215,"E08","017",2012
"087004","1","080170001","3","081","02620","Vivienda1","Pared8","Techo3","Pisos3","Antiguedad5",1,3,7,1,1,1,1,1000,0,1,0,0,0,1,1,0,0,0,0,4215,"E08","017",2012
"087005","1","080170001","3","081","02620","Vivienda1","Pared8","Techo3","Pisos2","Antiguedad5",1,3,5,1,1,1,1,1000,1,1,0,0,0,1,1,0,0,0,0,4215,"E08","017",2012
"089011","1","080170001","3","081","02620","Vivienda1","Pared7","Techo9","Pisos2","Antiguedad4",1,2,8,1,1,1,1,2100,0,1,0,0,0,1,1,0,0,0,0,4215,"E08","017",2012
"082005","1","080170001","3","081","02620","Vivienda1","Pared8","Techo3","Pisos3","Antiguedad7",1,2,3,1,1,1,1,2000,1,1,0,0,0,1,1,0,1,1,1,4215,"E08","017",2012
"089013","1","080170001","3","081","02620","Vivienda1","Pared7","Techo9","Pisos3","Antiguedad6",1,1,4,1,1,1,1,1200,1,1,1,0,0,1,1,0,0,0,1,4215,"E08","017",2012
"089014","1","080170001","3","081","02620","Vivienda1","Pared8","Techo3","Pisos2","Antiguedad4",0,2,5,1,1,1,1,1000,1,1,0,0,0,1,1,0,0,0,0,4215,"E08","017",2012
"089015","1","080170001","3","081","02620","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad6",1,2,3,1,1,1,1,1200,1,1,0,0,0,0,1,0,0,0,0,4215,"E08","017",2012
"082006","1","080190001","3","081","02530","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,9,1,1,1,1,3000,1,1,1,0,0,1,1,0,0,1,1,6157,"E08","019",2012
"082006","1","080190001","3","081","02530","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,9,1,1,1,1,3000,1,1,1,0,0,1,1,0,0,1,1,6157,"E08","019",2012
"082006","1","080190001","3","081","02530","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,9,1,1,1,1,3000,1,1,1,0,0,1,1,0,0,1,1,6157,"E08","019",2012
"082011","1","080370001","2","081","02640","Vivienda1","Pared8","Techo2","Pisos3","Antiguedad6",1,3,4,1,1,1,1,1600,0,1,0,0,0,1,1,0,1,0,1,4885,"E08","037",2012
"082012","1","080370001","2","081","02640","Vivienda1","Pared8","Techo6","Pisos3","Antiguedad6",1,2,4,1,1,1,1,1500,1,1,0,0,0,1,1,0,1,0,0,4885,"E08","037",2012
"082013","1","080370001","2","081","02640","Vivienda1","Pared7","Techo6","Pisos3","Antiguedad6",1,2,3,1,1,1,1,1000,1,1,0,0,0,1,1,0,0,0,0,4885,"E08","037",2012
"082014","1","080370001","2","081","02640","Vivienda1","Pared7","Techo9","Pisos2","Antiguedad5",1,1,1,1,1,1,1,700,0,0,0,0,0,0,1,0,0,0,0,4885,"E08","037",2012
"082015","1","080370001","2","081","02640","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad4",1,3,4,1,1,1,1,2000,0,0,0,0,0,1,1,0,1,1,0,4885,"E08","037",2012
"082018","1","080370001","3","081","02730","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,2,5,1,1,1,1,1000,1,1,0,0,0,1,1,0,0,0,0,3573,"E08","037",2012
"082018","1","080370001","3","081","02730","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,2,5,1,1,1,1,1000,1,1,0,0,0,1,1,0,0,0,0,3573,"E08","037",2012
"082019","1","080370001","3","081","02730","Vivienda1","Pared8","Techo6","Pisos2","Antiguedad6",1,1,5,1,1,1,1,1800,1,1,0,0,0,1,1,0,0,0,0,3573,"E08","037",2012
"082019","1","080370001","3","081","02730","Vivienda1","Pared8","Techo6","Pisos2","Antiguedad6",1,1,5,1,1,1,1,1800,1,1,0,0,0,1,1,0,0,0,0,3573,"E08","037",2012
"082023","1","080370001","4","081","02820","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,4,1,1,1,1,3500,0,1,1,0,0,1,1,0,0,1,1,5304,"E08","037",2012
"082023","1","080370001","4","081","02820","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,4,1,1,1,1,3500,0,1,1,0,0,1,1,0,0,1,1,5304,"E08","037",2012
"082023","1","080370001","4","081","02820","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,4,1,1,1,1,3500,0,1,1,0,0,1,1,0,0,1,1,5304,"E08","037",2012
"082026","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad6",1,2,4,0,1,1,1,500,0,0,0,0,0,0,0,0,0,0,0,1151,"E08","051",2012
"082027","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,2,3,0,1,1,1,500,0,0,0,0,0,0,0,0,0,0,0,1151,"E08","051",2012
"082028","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,1,3,0,1,1,0,500,0,0,0,0,0,0,0,0,0,0,0,1151,"E08","051",2012
"082029","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad7",1,2,3,0,1,1,1,500,0,0,0,0,0,0,0,0,0,0,0,1151,"E08","051",2012
"082030","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad4",1,2,3,0,1,1,1,500,1,1,0,0,0,0,0,0,0,0,0,1151,"E08","051",2012
"082031","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad2",1,1,2,0,1,0,0,300,0,0,0,0,0,0,0,0,0,0,0,1151,"E08","051",2012
"082032","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad3",1,2,3,0,1,0,0,250,1,0,0,0,1,0,0,0,0,0,0,1151,"E08","051",2012
"082033","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad2",1,1,2,1,1,0,0,200,1,0,0,0,1,0,0,0,0,0,0,1151,"E08","051",2012
"082034","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad4",1,1,3,0,1,0,0,250,1,0,0,0,1,0,0,0,0,0,0,1151,"E08","051",2012
"082035","4","080510058","1","084","02880","Vivienda1","Pared7","Techo4","Pisos2","Antiguedad3",1,2,4,0,1,0,0,600,0,0,0,0,0,0,0,0,0,0,0,1151,"E08","051",2012
"087026","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,1,2,0,1,1,1,300,0,0,0,0,1,0,0,0,0,0,1,1151,"E08","051",2012
"087027","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad4",1,1,3,0,1,1,1,500,0,0,0,0,1,0,0,0,0,0,0,1151,"E08","051",2012
"087028","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad6",1,2,4,0,1,1,0,500,0,0,0,0,1,0,0,0,0,0,0,1151,"E08","051",2012
"087029","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,3,5,0,1,1,0,500,0,0,0,0,0,0,0,0,0,0,0,1151,"E08","051",2012
"087030","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos3","Antiguedad6",1,1,2,0,1,1,0,500,0,0,0,0,0,0,0,0,0,0,1,1151,"E08","051",2012
"087032","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,1,2,0,1,1,1,500,0,0,0,0,1,0,0,0,0,0,0,1151,"E08","051",2012
"087033","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos1","Antiguedad4",1,2,3,0,1,1,1,300,1,0,0,0,1,0,0,0,0,0,1,1151,"E08","051",2012
"087034","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad6",1,2,4,0,1,1,1,300,0,0,0,0,0,0,0,0,0,0,1,1151,"E08","051",2012
"087035","4","080510058","1","084","02880","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad4",1,2,5,0,1,1,1,1200,1,1,0,0,1,1,0,0,0,0,1,1151,"E08","051",2012
"083001","1","080190001","4","081","02550","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,3,6,1,1,1,1,3000,1,1,0,0,0,1,1,1,0,1,1,4465,"E08","019",2012
"083002","1","080190001","4","081","02550","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,1,6,1,1,1,1,4000,1,1,1,0,0,1,1,1,0,1,1,4465,"E08","019",2012
"083003","1","080190001","4","081","02550","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad3",1,4,8,1,1,1,1,2000,1,1,1,0,0,1,1,0,0,0,0,4465,"E08","019",2012
"083004","1","080190001","4","081","02550","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,4,8,1,1,1,1,4000,1,1,0,0,0,1,1,1,0,1,1,4465,"E08","019",2012
"083005","1","080190001","4","081","02550","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,5,1,1,1,1,3000,0,1,1,0,0,1,1,0,0,1,1,4465,"E08","019",2012
"083006","1","080370001","2","081","02660","Vivienda1","Pared8","Techo6","Pisos2","Antiguedad4",1,2,3,1,1,1,1,500,1,0,0,0,0,0,1,0,0,0,0,7822,"E08","037",2012
"083008","1","080370001","2","081","02660","Vivienda1","Pared8","Techo6","Pisos2","Antiguedad4",1,2,3,1,1,1,1,500,1,1,0,0,0,0,1,0,0,0,0,7822,"E08","037",2012
"083009","1","080370001","2","081","02660","Vivienda1","Pared8","Techo6","Pisos2","Antiguedad3",1,1,1,1,1,1,1,400,0,0,0,0,0,0,1,0,0,0,0,7822,"E08","037",2012
"083010","1","080370001","2","081","02660","Vivienda1","Pared8","Techo6","Pisos2","Antiguedad4",1,2,4,1,1,1,1,1500,1,1,0,0,0,1,1,0,0,0,0,7822,"E08","037",2012
"083016","1","080370001","3","081","02840","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad2",1,1,3,1,1,1,1,2500,0,1,0,0,0,1,1,0,0,1,1,4093,"E08","037",2012
"083017","1","080370001","3","081","02840","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad6",1,1,5,1,1,1,1,2000,0,1,0,0,0,1,1,0,0,1,1,4093,"E08","037",2012
"083020","1","080370001","3","081","02840","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,6,1,1,1,1,2500,1,1,1,0,0,1,1,0,0,0,1,4093,"E08","037",2012
"083019","1","080370001","3","081","02840","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,5,1,1,1,1,3000,0,0,0,0,0,1,1,0,0,1,1,4093,"E08","037",2012
"083020","1","080370001","3","081","02840","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,6,1,1,1,1,2500,1,1,1,0,0,1,1,0,0,0,1,4093,"E08","037",2012
"083021","4","080480064","2","084","02850","Vivienda1","Pared8","Techo3","Pisos3","Antiguedad2",1,3,4,1,1,1,1,600,0,1,1,0,0,1,1,0,0,0,0,2730,"E08","048",2012
"083022","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad4",1,3,5,1,1,1,1,1500,0,0,0,0,1,0,1,0,0,0,1,2730,"E08","048",2012
"083023","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos3","Antiguedad6",0,1,4,1,1,1,1,600,0,1,1,0,0,1,1,0,0,0,1,2730,"E08","048",2012
"083024","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad6",1,1,4,1,1,1,1,500,0,1,1,0,0,1,1,0,0,0,1,2730,"E08","048",2012
"083027","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos3","Antiguedad6",1,1,5,1,1,1,1,650,1,1,1,0,0,1,1,0,0,0,0,2730,"E08","048",2012
"083028","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos3","Antiguedad5",1,3,5,1,1,1,1,600,1,1,1,0,0,1,1,0,1,0,0,2730,"E08","048",2012
"083029","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad3",1,2,3,1,1,1,1,600,1,0,1,0,0,1,1,0,0,0,1,2730,"E08","048",2012
"084030","4","080480064","2","084","02850","Vivienda1","Pared7","Techo9","Pisos3","Antiguedad6",1,3,4,1,1,1,1,1000,0,1,1,0,0,1,1,0,0,0,1,2730,"E08","048",2012
"084021","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos3","Antiguedad6",1,3,5,1,1,1,1,600,0,1,1,0,0,1,1,0,0,0,0,2730,"E08","048",2012
"084022","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos3","Antiguedad4",1,2,3,1,1,1,1,300,1,1,1,0,0,1,1,0,0,0,0,2730,"E08","048",2012
"084023","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,2,3,1,1,1,1,200,0,0,0,0,0,1,1,0,0,0,0,2730,"E08","048",2012
"084024","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad7",1,2,5,1,1,1,1,1000,1,1,0,0,0,1,1,0,0,0,0,2730,"E08","048",2012
"084025","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos3","Antiguedad3",1,3,5,1,1,1,1,400,0,1,1,0,0,1,1,0,0,1,1,2730,"E08","048",2012
"084026","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,2,4,1,1,1,1,500,0,1,1,0,0,1,1,0,0,0,1,2730,"E08","048",2012
"084027","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad4",1,2,3,1,1,1,1,800,0,1,1,0,0,1,1,0,0,0,1,2730,"E08","048",2012
"084028","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad6",1,1,3,1,1,0,1,600,0,0,0,0,1,1,1,0,0,0,1,2730,"E08","048",2012
"084029","4","080480064","2","084","02850","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad6",1,1,4,1,1,1,1,800,0,1,1,0,0,1,1,0,0,0,0,2730,"E08","048",2012
"084030","4","080480064","2","084","02850","Vivienda1","Pared7","Techo9","Pisos3","Antiguedad6",1,3,4,1,1,1,1,1000,0,1,1,0,0,1,1,0,0,0,1,2730,"E08","048",2012
"084001","1","080190001","3","081","02470","Vivienda1","Pared8","Techo3","Pisos3","Antiguedad6",1,2,4,1,1,1,1,1500,1,1,1,0,0,1,1,0,0,0,0,4764,"E08","019",2012
"084002","1","080190001","3","081","02470","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,3,5,1,1,1,1,2000,1,1,1,0,0,1,1,0,0,0,0,4764,"E08","019",2012
"084003","1","080190001","3","081","02470","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad5",1,2,4,1,1,1,1,1000,0,1,1,0,0,1,1,0,0,0,0,4764,"E08","019",2012
"084004","1","080190001","3","081","02470","Vivienda1","Pared8","Techo3","Pisos3","Antiguedad6",1,3,7,1,1,1,1,1500,1,1,0,0,0,1,1,0,0,0,0,4764,"E08","019",2012
"084001","1","080190001","3","081","02470","Vivienda1","Pared8","Techo3","Pisos3","Antiguedad6",1,2,4,1,1,1,1,1500,1,1,1,0,0,1,1,0,0,0,0,4764,"E08","019",2012
"084006","1","080190001","2","081","02560","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,3,6,1,1,1,1,3000,1,1,1,0,0,1,1,0,0,1,0,6010,"E08","019",2012
"084007","1","080190001","2","081","02560","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad3",1,3,7,1,1,1,1,2500,1,1,0,0,0,0,1,0,0,0,0,6010,"E08","019",2012
"084010","1","080190001","2","081","02560","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad2",1,1,4,1,1,1,1,2000,1,1,1,0,0,1,1,0,0,0,0,6010,"E08","019",2012
"084010","1","080190001","2","081","02560","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad2",1,1,4,1,1,1,1,2000,1,1,1,0,0,1,1,0,0,0,0,6010,"E08","019",2012
"084011","1","080370001","2","081","02670","Vivienda1","Pared8","Techo6","Pisos2","Antiguedad6",1,2,3,1,1,1,1,800,1,1,0,0,1,1,1,0,0,0,0,3765,"E08","037",2012
"084012","1","080370001","2","081","02670","Vivienda1","Pared7","Techo6","Pisos2","Antiguedad6",1,2,4,1,1,1,1,1200,0,1,0,0,0,1,1,0,1,1,0,3765,"E08","037",2012
"084013","1","080370001","2","081","02670","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad4",1,2,3,1,1,1,1,900,0,1,0,0,0,1,1,0,1,1,1,3765,"E08","037",2012
"084014","1","080370001","2","081","02670","Vivienda1","Pared8","Techo6","Pisos3","Antiguedad6",1,2,4,1,1,1,1,600,1,1,0,0,1,1,1,0,0,1,0,3765,"E08","037",2012
"084015","1","080370001","2","081","02670","Vivienda1","Pared8","Techo6","Pisos2","Antiguedad6",1,3,4,1,1,1,1,1800,1,1,0,0,1,0,1,0,0,0,0,3765,"E08","037",2012
"084017","1","080370001","3","081","02760","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad5",1,2,4,1,1,1,1,1200,1,1,0,0,0,1,1,0,0,1,0,4823,"E08","037",2012
"084018","1","080370001","3","081","02760","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad5",1,2,4,1,1,1,1,2000,1,1,0,0,0,1,1,0,0,1,1,4823,"E08","037",2012
"084019","1","080370001","3","081","02760","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad5",1,5,7,1,1,1,1,1800,1,1,0,0,0,1,1,0,0,1,0,4823,"E08","037",2012
"084020","1","080370001","3","081","02760","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,3,1,1,1,1,1200,0,1,1,0,0,1,1,0,0,1,1,4823,"E08","037",2012
"085001","1","080190001","2","081","02480","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad4",1,2,4,1,1,1,1,1200,1,1,1,0,0,1,1,0,0,0,1,5123,"E08","019",2012
"085001","1","080190001","2","081","02480","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad4",1,2,4,1,1,1,1,1200,1,1,1,0,0,1,1,0,0,0,1,5123,"E08","019",2012
"085003","1","080190001","2","081","02480","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad4",1,3,6,1,1,1,1,1000,0,1,0,0,0,1,1,0,0,0,0,5123,"E08","019",2012
"085004","1","080190001","2","081","02480","Vivienda1","Pared8","Techo9","Pisos2","Antiguedad4",1,2,4,1,1,1,1,1000,1,1,1,0,0,0,1,0,0,0,0,5123,"E08","019",2012
"085005","1","080190001","2","081","02480","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad5",1,2,6,1,1,1,1,1500,1,1,1,0,0,1,1,0,0,1,1,5123,"E08","019",2012
"085006","1","080190001","4","081","02570","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,3,5,1,1,1,1,3000,1,1,1,0,0,1,1,0,0,1,1,6643,"E08","019",2012
"085007","1","080190001","4","081","02570","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,3,5,1,1,1,1,6000,1,1,1,0,0,1,1,0,0,1,1,6643,"E08","019",2012
"085008","1","080190001","4","081","02570","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,3,5,1,1,1,1,5000,1,1,1,0,0,1,1,0,0,1,1,6643,"E08","019",2012
"085006","1","080190001","4","081","02570","Vivienda1","Pared8","Techo9","Pisos3","Antiguedad6",1,3,5,1,1,1,1,3000,1,1,1,0,0,1,1,0,0,1,1,6643,"E08","019",2012
"085011","4","080190300","2","084","02860","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad5",1,2,3,1,1,1,1,800,1,1,0,0,0,1,1,0,1,0,0,2690,"E08","019",2012
"085012","4","080190300","2","084","02860","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad6",1,2,4,1,1,1,1,600,1,1,0,0,0,1,1,0,0,0,0,2690,"E08","019",2012
"085018","4","080190300","2","084","02860","Vivienda1","Pared7","Techo7","Pisos2","Antiguedad6",1,1,2,1,1,1,1,500,0,0,0,0,0,0,1,0,0,0,0,2690,"E08","019",2012
"085014","4","080190300","2","084","02860","Vivienda1","Pared6","Techo3","Pisos2","Antiguedad6",1,1,4,1,1,1,1,1500,1,1,1,0,0,1,1,0,0,0,0,2690,"E08","019",2012
"085015","4","080190300","2","084","02860","Vivienda1","Pared7","Techo3","Pisos2","Antiguedad6",1,1,3,1,1,1,1,1200,1,0,1,0,0,0,1,0,0,0,0,2690,"E08","019",2012
"085017","4","080190300","2","084","02860","Vivienda5","Pared8","Techo3","Pisos2","Antiguedad4",1,2,4,1,1,1,1,800,0,1,0,0,0,1,1,0,0,0,0,2690,"E08","019",2012
"085017","4","080190300","2","084","02860","Vivienda5","Pared8","Techo3","Pisos2","Antiguedad4",1,2,4,1,1,1,1,800,0,1,0,0,0,1,1,0,0,0,0,2690,"E08","019",2012
